Week_Start_Date,Product,Sessions,PDP Add to Cart Units,Units Sold,FISCAL_QTR_YEAR_NAME,FISCAL_WEEK_YEAR_NAME,Quarter_Start_Date,Data_Type,Product Code
2023-09-11,Ultra 2,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,Ultra 2,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,Ultra 2,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,Watch Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,Watch Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,Watch SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,Watch SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iMac,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPad Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPad Entry,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPad Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPad Mid,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPad Mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPad Pro,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone 11,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
